,Emotion,Text,Clean_Text
190,Sadness,"잘 모르겠어. 밤에 잠들기도 힘들고, 아침에 일어나는 건 더 힘들어. 그리고 회사에서는 일이 손에 안잡혀.","잘 모르겠어. 밤에 잠들기도 힘들고, 아침에 일어나는 건 더 힘들어. 그리고 회사에서는 일이 손에 안잡혀."
191,Angry,"얘기도 엄청 했지. 아주 가족끼리 번갈아 가면서 아빠랑 얘기했어. 근데도 못 고쳐, 술 먹는 버릇.","얘기도 엄청 했지. 아주 가족끼리 번갈아 가면서 아빠랑 얘기했어. 근데도 못 고쳐, 술 먹는 버릇."
192,Sadness,힘들고 바쁘더라고 일은 진행이 돼야 될 거 아냐! 너무 무기력증에 빠진 느낌이 들어.,힘들고 바쁘더라고 일은 진행이 돼야 될 거 아냐! 너무 무기력증에 빠진 느낌이 들어.
193,Sadness,나 결국 헤어졌어.,나 결국 헤어졌어.
194,Sadness,이번 회사가 공채로 시험 보는 마지막 회사 였어.	,이번 회사가 공채로 시험 보는 마지막 회사 였어.
195,Sadness,맞아. 무기력증인 것 같기도 해. 회사가 한동안 진짜 바빴었거든.,맞아. 무기력증인 것 같기도 해. 회사가 한동안 진짜 바빴었거든.
196,Angry,아 진짜 퇴근한지 얼마나 됐다고 또 회사에서 전화왔어.,아 진짜 퇴근한지 얼마나 됐다고 또 회사에서 전화왔어.
197,Sadness,나는 정말 잘하는 게 하나도 없어.,나는 정말 잘하는 게 하나도 없어.
198,Sadness,일찍 퇴근한다고 업무능력이 올라가는 것도 아닌데 뭐.,일찍 퇴근한다고 업무능력이 올라가는 것도 아닌데 뭐.
199,Sadness,나 요즘에 허리가 아픈 것 같아.,나 요즘에 허리가 아픈 것 같아.
200,Sadness,권태기가 왔다고 잠깐 시간을 갖자고 하더라고. 그러더니 끝내 헤어지자고 하는 거야.,권태기가 왔다고 잠깐 시간을 갖자고 하더라고. 그러더니 끝내 헤어지자고 하는 거야.
201,Sadness,부모님 기대가 너무 크셔. 그래서 아직 말씀 못 드렸어.,부모님 기대가 너무 크셔. 그래서 아직 말씀 못 드렸어.
202,Angry,어우 진짜 맘 같아선 당장 때려치고 싶어.,어우 진짜 맘 같아선 당장 때려치고 싶어.
203,Sadness,나 면접 또 떨어졌어.,나 면접 또 떨어졌어.
204,Sadness,내가 잘못한 건 맞다니까. 감기 기운 때문에 머리가 어떻게 됐나 봐.,내가 잘못한 건 맞다니까. 감기 기운 때문에 머리가 어떻게 됐나 봐.
205,Angry,상습범이야 상습범 또 왜 이러는지 모르겠어 아우 진짜 미치겠네.,상습범이야 상습범 또 왜 이러는지 모르겠어 아우 진짜 미치겠네.
206,Sadness,응. 계속 앉아서 일하니까.,응. 계속 앉아서 일하니까.
207,Disgust,으! 화장실에 누가 토하고 안 치워놨어.,으! 화장실에 누가 토하고 안 치워놨어.
208,Sadness,친구 소개로 3년 전부터 사귀기 시작했어.,친구 소개로 3년 전부터 사귀기 시작했어.
209,Sadness,입맛이 없어서 아침부터 아무것도 안 먹었어 이따가 부모님과 함께 저녁 먹어야지.	,입맛이 없어서 아침부터 아무것도 안 먹었어 이따가 부모님과 함께 저녁 먹어야지.
210,Angry,아직 경력이 안 돼. 경력을 쌓아야 이직이든 뭐든 하지.,아직 경력이 안 돼. 경력을 쌓아야 이직이든 뭐든 하지.
211,Sadness,나 그 사람이랑 헤어졌어.	,나 그 사람이랑 헤어졌어.
212,Sadness,집에 있기 답답해서 잠깐 나왔어.,집에 있기 답답해서 잠깐 나왔어.
213,Sadness,우리 해피가 어제 세상을 떠났어.,우리 해피가 어제 세상을 떠났어.
214,Sadness,"병원엔 아직 안 가봤는데, 디스크 치료 받는 친구가 엄청 아프다 그래가지고 너무 걱정 돼.","병원엔 아직 안 가봤는데, 디스크 치료 받는 친구가 엄청 아프다 그래가지고 너무 걱정 돼."
215,Sadness,한 번도 싸운 적이 없는 그런 사이였어. 다들 부러워했지.,한 번도 싸운 적이 없는 그런 사이였어. 다들 부러워했지.
216,Sadness,어제 해피가 세상을 떠났어.	,어제 해피가 세상을 떠났어.
217,Sadness,이번 회사가 공채로 볼 수 있는 마지막 회사였어 다른 회사 준비할 회사도 없어.,이번 회사가 공채로 볼 수 있는 마지막 회사였어 다른 회사 준비할 회사도 없어.
218,Sadness,바로 병원에 데려갔는데도 소용이 없었어.,바로 병원에 데려갔는데도 소용이 없었어.
219,Sadness,그건 나도 아는데 요새 일이 너무 바빠서.,그건 나도 아는데 요새 일이 너무 바빠서.
220,Sadness,이제 두 달이 조금 지났어. 정말 잊기 힘들다.,이제 두 달이 조금 지났어. 정말 잊기 힘들다.
221,Sadness,그저께 밤에 갑자기 의식을 잃어버리더라고. 그러더니 어제 끝내 눈을 감았어.,그저께 밤에 갑자기 의식을 잃어버리더라고. 그러더니 어제 끝내 눈을 감았어.
222,Sadness,그냥 계속 해오던 프로젝트도 잘 안 풀리고. 일에 별로 진전이 없네.,그냥 계속 해오던 프로젝트도 잘 안 풀리고. 일에 별로 진전이 없네.
223,Sadness,부모님께 아직 말씀 못드렸지. 나보다도 더 기대가 크시거든.,부모님께 아직 말씀 못드렸지. 나보다도 더 기대가 크시거든.
224,Sadness,식구들 다 슬퍼하고 있지.,식구들 다 슬퍼하고 있지.
225,Sadness,그래. 스트레칭해서 조금 나아졌으면 좋겠다.,그래. 스트레칭해서 조금 나아졌으면 좋겠다.
226,Sadness,나 그 사람과 결국 헤어졌어.	,나 그 사람과 결국 헤어졌어.
227,Sadness,괜히 매일 우울한 기분이 들어.,괜히 매일 우울한 기분이 들어.
228,Sadness,맞어. 이렇게 힘든지 몰랐어. 쉽게 잊을 줄 알고.,맞어. 이렇게 힘든지 몰랐어. 쉽게 잊을 줄 알고.
229,Sadness,다들 슬픔에 잠겨 있어. 15년을 같이 동고동락을 했잖아. 그러니 마음이 오죽 슬프겠어.,다들 슬픔에 잠겨 있어. 15년을 같이 동고동락을 했잖아. 그러니 마음이 오죽 슬프겠어.
230,Sadness,나 면접 또 떨어졌어.,나 면접 또 떨어졌어.
231,Sadness,그런건가. 아. 그냥 아무것도 안 하고 싶어.,그런건가. 아. 그냥 아무것도 안 하고 싶어.
232,Sadness,권태기인 것 같다고 시간 좀 갖자 그러더니 다른 사람이 생긴 것 같아.,권태기인 것 같다고 시간 좀 갖자 그러더니 다른 사람이 생긴 것 같아.
233,Sadness,밤 새워 준비해 온 기획안은 또 퇴짜 맞았어!,밤 새워 준비해 온 기획안은 또 퇴짜 맞았어!
234,Sadness,나 결국 헤어졌어.,나 결국 헤어졌어.
235,Sadness,그것도 얼른 상의해서 정해야 되는데 아직 진행 못 했어.	,그것도 얼른 상의해서 정해야 되는데 아직 진행 못 했어.
236,Sadness,"경기도 내에 있는 유기견 보호소를 찍었는데, 버려진 아이들이 너무 많았어.","경기도 내에 있는 유기견 보호소를 찍었는데, 버려진 아이들이 너무 많았어."
237,Sadness,당장 쓸 생활비가 하나도 없어.,당장 쓸 생활비가 하나도 없어.
238,Disgust,방금 갔다왔는데 아직도 그대로야!,방금 갔다왔는데 아직도 그대로야!
239,Sadness,며칠 전부터 시름시름 아파 하더라고 그러더니 어제 끝내 눈을 감았어.	,며칠 전부터 시름시름 아파 하더라고 그러더니 어제 끝내 눈을 감았어.
240,Sadness,"잘 모르겠어. 밤에 잠 들기도 힘들고, 일어날 땐 더 힘들고. 회사에서는 일이 손에 안 잡혀. 모든 게 다 멈춰 있는 거 같애.","잘 모르겠어. 밤에 잠 들기도 힘들고, 일어날 땐 더 힘들고. 회사에서는 일이 손에 안 잡혀. 모든 게 다 멈춰 있는 거 같애."
241,Angry,약속이 있어서 친구 기다리고 있는데 아직도 안오고 있어.,약속이 있어서 친구 기다리고 있는데 아직도 안오고 있어.
242,Sadness,나 면접 또 떨어졌어.,나 면접 또 떨어졌어.
243,Sadness,다들 정신 없어서 장례는 아직 생각 못 해봤네.,다들 정신 없어서 장례는 아직 생각 못 해봤네.
244,Sadness,오늘이 발표날이야. 연락이 안 오길래 알아봤지.,오늘이 발표날이야. 연락이 안 오길래 알아봤지.
245,Sadness,좀 쉬면 나아질까? 이렇게까지 우울했던 적이 없어서 뭘 해야될지 모르겠어.,좀 쉬면 나아질까? 이렇게까지 우울했던 적이 없어서 뭘 해야될지 모르겠어.
246,Sadness,3년 됐어.	,3년 됐어.
247,Sadness,그저께부터 시름시름 앓더니 결국 떠났어.,그저께부터 시름시름 앓더니 결국 떠났어.
248,Sadness,이 상황이 밥 생각이 나겠어 배도 안 고파 지금은.	,이 상황이 밥 생각이 나겠어 배도 안 고파 지금은.
249,Angry,약속 있어서 친구 기다리는데 아직도 안왔어.,약속 있어서 친구 기다리는데 아직도 안왔어.
250,Disgust,누가 화장실에 토를 하고 안 치웠어.,누가 화장실에 토를 하고 안 치웠어.
251,Sadness,어. 2만원 갖고 2주 버텨야 해.,어. 2만원 갖고 2주 버텨야 해.
252,Sadness,다들 말을 잇지 못하지. 15년을 함께 살아왔던 아이잖아.,다들 말을 잇지 못하지. 15년을 함께 살아왔던 아이잖아.
253,Sadness,맞아 무기력증인 것 같아 정말 힘들고 바쁜 시간이 지나니 모든게 다 무의미해졌어.	,맞아 무기력증인 것 같아 정말 힘들고 바쁜 시간이 지나니 모든게 다 무의미해졌어.
254,Angry,한 시간이 넘어가고 있어.,한 시간이 넘어가고 있어.
255,Sadness,속이 답답해서 집에서 잠깐 나와서 걷고 있어.,속이 답답해서 집에서 잠깐 나와서 걷고 있어.
256,Sadness,그래. 뭐라도 해봐야겠다. 고마워.,그래. 뭐라도 해봐야겠다. 고마워.
257,Sadness,그렇지 않아도 선배가 위로한다고 커피 사줘서 마시고 왔어.,그렇지 않아도 선배가 위로한다고 커피 사줘서 마시고 왔어.
258,Sadness,난 잘하는 게 없나 봐.,난 잘하는 게 없나 봐.
259,Angry,벌써 한 시간 넘은 것 같아.,벌써 한 시간 넘은 것 같아.
260,Angry,유기견 다큐멘터리를 봤는데 무책임한 사람들 때문에 너무 화가 나.,유기견 다큐멘터리를 봤는데 무책임한 사람들 때문에 너무 화가 나.
261,Sadness,밑반찬같은 것 조금밖에 없어.,밑반찬같은 것 조금밖에 없어.
262,Sadness,이 회사 정말 가고 싶은 회사 였거든 그래서 이 회사 준비하느라고 다른 회사 준비할 시간도 없었어.	,이 회사 정말 가고 싶은 회사 였거든 그래서 이 회사 준비하느라고 다른 회사 준비할 시간도 없었어.
263,Sadness,이 회사가 공채로 시험보는 마지막 회사라서 정말 두달간 열심히 했거든.,이 회사가 공채로 시험보는 마지막 회사라서 정말 두달간 열심히 했거든.
264,Fear,아 나 내일 약속있는데 나가도 될까?,아 나 내일 약속있는데 나가도 될까?
265,Sadness,아니 우리 3년 동안 한 번도 크게 싸운 적도 없었어 그래서 난 잘 맞는다고 생각했거든.	,아니 우리 3년 동안 한 번도 크게 싸운 적도 없었어 그래서 난 잘 맞는다고 생각했거든.
266,Sadness,15년동안 같이 지냈는데 이렇게 떠나게 되니까 정말 슬픈 것 같아.,15년동안 같이 지냈는데 이렇게 떠나게 되니까 정말 슬픈 것 같아.
267,Angry,연락이 안 돼서 더 열받아.,연락이 안 돼서 더 열받아.
268,Sadness,해피가 어제 세상을 떠났어.,해피가 어제 세상을 떠났어.
269,Sadness,요새 식구들도 힘들어서 손 벌릴 수가 없어.,요새 식구들도 힘들어서 손 벌릴 수가 없어.
270,Sadness,다 큰 개들은 인기가 없어서 버려지고 있대.	,다 큰 개들은 인기가 없어서 버려지고 있대.
271,Sadness,부모님이 기대가 너무 크시더라고. 그래서 말씀 못 드렸어.,부모님이 기대가 너무 크시더라고. 그래서 말씀 못 드렸어.
272,Sadness,부모님이 나보다 더 기대가 크셨어. 그래서 말씀 못 드렸어.,부모님이 나보다 더 기대가 크셨어. 그래서 말씀 못 드렸어.
273,Fear,"강남 쪽에서 보기로 했거든. 아 근데 거기 확진자도 계속 뜨고, 아 오늘 사망자까지 나와서.","강남 쪽에서 보기로 했거든. 아 근데 거기 확진자도 계속 뜨고, 아 오늘 사망자까지 나와서."
274,Sadness,내 잘못이 아니지만 내 능력 부족이기도 해.,내 잘못이 아니지만 내 능력 부족이기도 해.
275,Sadness,아까 잠깐 나가서 바람 쐬고 왔는데 별로 나아지는게 없네.	,아까 잠깐 나가서 바람 쐬고 왔는데 별로 나아지는게 없네.
276,Angry,얘는 진짜 매번 이런다.	,얘는 진짜 매번 이런다.
277,Sadness,그저께 저녁에 갑자기 의식을 잃어서 동물병원 응급실로 데려갔어. 의식을 좀 찾고 괜찮아지나 싶더니 결국 세상을 떠났어.,그저께 저녁에 갑자기 의식을 잃어서 동물병원 응급실로 데려갔어. 의식을 좀 찾고 괜찮아지나 싶더니 결국 세상을 떠났어.
278,Sadness,괜히 매일 우울한 기분이 들어.,괜히 매일 우울한 기분이 들어.
279,Sadness,요즘 매일매일 우울한 기분이 들어.,요즘 매일매일 우울한 기분이 들어.
280,Sadness,입맛도 없어서 아침부터 아무것도 못 먹었어.,입맛도 없어서 아침부터 아무것도 못 먹었어.
281,Sadness,다들 바쁘다는 핑계로 내 이야기는 들어 주질 않아.	,다들 바쁘다는 핑계로 내 이야기는 들어 주질 않아.
282,Sadness,스트레스로 입맛도 하나도 없어. 이따가 저녁에 부모님 집에 가서 먹으려고.,스트레스로 입맛도 하나도 없어. 이따가 저녁에 부모님 집에 가서 먹으려고.
283,Sadness,두달전에. 벌써 두달이나 됐는데 잊지를 못하겠어.,두달전에. 벌써 두달이나 됐는데 잊지를 못하겠어.
284,Sadness,그저께 밤에 갑자기 쓰러지더니 어제 저세상으로 갔어.,그저께 밤에 갑자기 쓰러지더니 어제 저세상으로 갔어.
285,Sadness,요즘 너무 우울해.,요즘 너무 우울해.
286,Disgust,아까 가봤더니 지금도 그대로 있어! 정말 최악이야!,아까 가봤더니 지금도 그대로 있어! 정말 최악이야!
287,Sadness,기획안을 처음부터 다시 다 해야돼서 그럴 시간은 없어.,기획안을 처음부터 다시 다 해야돼서 그럴 시간은 없어.
288,Angry,얘기 해도 그때만 미안해하고 그냥 끝이야!,얘기 해도 그때만 미안해하고 그냥 끝이야!
289,Sadness,모르겠어. 괜히 무기력한 기분만 들어.,모르겠어. 괜히 무기력한 기분만 들어.
290,Sadness,나는 잘하는 게 없나봐.,나는 잘하는 게 없나봐.
291,Sadness,난 잘하는게 하나도 없나봐.,난 잘하는게 하나도 없나봐.
292,Sadness,매일매일 우울한 기분이 들어.,매일매일 우울한 기분이 들어.
293,Sadness,나 그 사람이랑 헤어졌어.,나 그 사람이랑 헤어졌어.
294,Sadness,슬픔은 이루 말할 수가 없어 15년 동안 같이 지내 왔던 가족같은 아이였어.	,슬픔은 이루 말할 수가 없어 15년 동안 같이 지내 왔던 가족같은 아이였어.
295,Sadness,모르겠어. 그냥 아무것도 하기가 싫어.,모르겠어. 그냥 아무것도 하기가 싫어.
296,Sadness,내가 잘못해서 이렇게 된 건 맞지. 감기 걸린 것도 관리 못한 내 잘못이고.,내가 잘못해서 이렇게 된 건 맞지. 감기 걸린 것도 관리 못한 내 잘못이고.
