Emotion,Text
Anger,    やっ て み なきゃ 分から ない ばかり だ 、 不安 は 当然 だ よ 。 あたし は 一時期 不安 過ぎ て 、 子供 に 『 家族 として 協力 せよ 』 って お願い し た ある よ 。 強制 だ けど ね 大変 な は 子供 に も どう大 変か 伝える に なり た 。 だって 無理 な ん だ 。 母ちゃん 、 よく やっ てる
Anger,    なんで 後ろ 向い てる の
Anger,    < 生活保護 > 安倍政権 で は 子ども の いる 世帯 を 狙い撃ち に し た 切り下げ が 検討 さ れ て いる 。 母子加算 各種 加算 を 軒並み 切り下げ 、 子ども の に 応じ て 支給 さ れる 生活扶助 費 も 削減 する という 弱者 イジメ の 内容 で 、 子だくさん の 貧困家庭 に 事実上 の ペナルティ を 課す に なる 。 こんな 政治 納得 でき ない !
Anger,    子供 の に 食べ た ウイスキーボンボン あの 衝撃 は 忘れ ねー 親父 に 騙さ れ た ん だ 。 。 。 # gps 0
Anger,    いじわる っ
Anger,    0時 半 を 過ぎ 遅れ て き ます と 学校 へ 電話 『 いつも お世話 に なっ て ます 』 って 言わ れ た けど の 台詞 だ 毎朝 、 遅刻 の 連絡 し てる に なっ たら 追い出せ って 旦那 は 怒っ て まで 怒ら れる 始末 !? 大体 、 何で が 怒ら れ なき ゃならんのか 訳 分からん し
Anger,    堀 の せい か 炎上 スレ に 書い て くる 。
Anger,    全然 セーフ じゃ ない ! おこ だ ねっ !
Anger,    0 限
Anger,    あっ .. おい こら
Anger,    そ ... そんな な いって ば よ ... 大半 が 永遠 の 0才 & 永遠 の 0才 ょで 、 \\ 永遠 の 0才 & 永遠 の 0才 単推し / で ござい ます キリッ あ
Anger,    エンディング も 至高 な ん だ よ 。 あの 凛 ほんと 自信 つけ た よ ね ́ ー `* ウンウン あー やばい 0 期 の 花陽 が μ's 入る 思い出し て 泣き ちなみに 抱きしめ い た いくら いって の は 花陽 の セリフ
Anger,    そうそう ! 誕生日 が 遠い
Anger,    中韓 による 反日運動 は 、 自分たち の 悪行 を なすりつける だけ で は なく この 、 日本 を 侵略 、 殲滅 し た に 、 我ら は 日本 の 被害者 で あり 、 我ら に は 復讐 する 権利 が ある ! と 正当 する の 策略 と し て も 阻止 し なけれ ば なら ない 真実 に かなう は も ない
Anger,    今年 は 学校 で あり た と 昭恵 氏 、 会場 の 笑い を 誘う が 森友 に は 言及 せ ず この 寒さ の 、 も 籠池 氏 夫婦 は 牢獄 の に ブチ 込ま れ てる のに 、 よくも まぁ 笑い の ネタ に 出来る だ まで 余裕 ある ん なら 、 さっさと 国会 で 疑惑 に 答え て よ ! の は 無い の か !
Anger,    ママ そんなに 起き れ ない なら 、 もう ラスト 入ら せ ない よ ・ ・ ・ 、 ラスト やめ れる なら やめ たい です 笑笑
Anger,    気合い だー
Anger,    平日 て 0% いけ ない 平日 て キレ
Anger,    もちろん だ よ 絶対 会お う ね 楽しみ 会える の
Anger,    また 失礼 極まりない 間違い を
Anger,    仕事 に 行く と 不機嫌 に なる 絢香 てる と ご機嫌 に なる 笑
Anger,    do d0 だけ まだ 途中 な ん だ よ ね normal ではじめ ちゃっ て 跳ね上がる 難易度 について いって ない
Anger,    ゃんがきてない
Anger,    も に いる は スマホゲーム ばかり だ よ ... の 旦那さん も そんな な の か な ... 家事 は 嫌い じゃ ない 一人 で やる の は いい ん だ けど 、 育児 は 夫婦 二人 で やる でしょ ー ! と 思っ てる 余計 に やる ないっ て 言わ れる と イライラ し ちゃう よ
Anger,    もお 辞めよ う と 思っ て た に りさ ちん に チーム 誘わ れ て 楽しく て 、 楽しく て 、 半年 も 続け ちゃっ た よ 最高 の チーム に 誘っ て くれ て ありがと ね ⸝⸝⸝ ó ̴̶̷̥ ⌑ ọ ̴̶̷̥̀⸝⸝⸝ あぁ ん 0 まで 宜しく ね っ ́ ω ` c マッ ... ...
Anger,    なんで 笠 でる の
Anger,    め る 、 は する ない よ 〜♪ 彼氏 で も で も ない が 偉 に お前 って 言っ てる の ほんと ムカ つく わ 、 上司 に お前 呼ばわれ さ れ た だけ で で 呼べよ 〜 って 思う な ので ! カス は だ と 思う と 腹立たし わ
Anger,    逃走中 見れ ない やん ! その 成人 & 二次会 な ん や けど
Anger,    予定 に も いれ なかっ た だろ
Anger,    の 庭 に 捨て られ て た は タバコ の 箱 捨て られ て た し
Anger,    は ーーー
Anger,    に 黙っ て の ライブ に 知ら ない と 女友達 と 0 で 行く とか 信じ られ ない わ そ ー ゆ ー とこ が わから ない
Anger,    スカイツリ 行き たい 思う て 過去 の 白猫 繋がり の ら を 思い返し て み た み ゃん 0 ? いろは 、 エリカ 、 ぐり 、 ひな そん 当事者 ツイッター で 知り合っ た は 似 た な 段位 だっ た な のに どうしてこうなった
Anger,    日本政府 の 、 配慮 に 遠慮 に 援助 で 、 傲慢 勘違い 民族 の できあがり *` д ́ ノ !!! ああ や だ や だ
Anger,    せっかく 早起き し た のに 〜 0時 だ と よ
Anger,    お はっち ござい ます 昨日 騒ぎ すぎ て ぐしゃぐしゃ だ し 、 汗 かい た し 、 おでこ 広い し ́ д `||| まじ か
Anger,    こら ー うめき プロ の 名言 を メモ し てる の !! メレブ の お 言葉 。 うむ 。 むね たいら 。
Anger,    きよ たん . 腰 に ダメージ 少なく すん で よかっ た です 肝心 要 な 腰 です ね 〜 お互い 常に 意識 し つつ 腰 を 守っ て いき ましょ う
Anger,    国民年金 被保険者 に 外国人 枠 が あっ て 、 然も 通称名 が 使える って 、 絶対 おかしい わ 。 公的 な 年金 受給 する のに 、 資格 取得 届 に 通称名 って おかしい わ 、 絶対 。
Anger,    楓 神 パワーー 全開
Anger,    どういう 意味 だ
Anger,    隠れ て まで も する とか もう 嫌 な ん です けど
Anger,    を つけ なさい !!!
Anger,    なんで
Anger,    だいたい 関わっ た な い方 も 、 ブロック し て て 聞い て ない に 良く 言う わ *` д ́ ノ !!! で て ん だ 本当に 根っから 嘘つき は 日本 どうして おとなしく 暮らせ ない か な -\\-; だから 言わ れる 、 嫌なら帰れ よ
Anger,    満員電車 で リュック 背負っ た のっ て 来る おっさん マジ 万死 を 差し出せ
Anger,    そ ー いえ ば ... こないだ の 川べり の 写真 なぞ に 途中 iso 0 に なっ て た の な ん だ よ ーーー も ぅ
Anger,    学校 の ファミマ の atm 使 えな すぎ 北口 まで 行か ない と 行け ない 遅刻 じゃん
Anger,    今日 セブン の サンド が 0円 引き だ 、 大好き な ツナ サンド が 入っ て いる ツナ たま サンド を 買お う と し て たら 綺麗 に 売り切れ て て マジ おこ ミックス サンド は 多い んじゃ
Anger,    ドイツ と イギリス って 戦争 し て た の ? 戦争 は 絶対 反対 ! 中国 は テポドン 発射 を やめろ !!
Anger,    お仕事 ちんぽ な ん だ けど
Anger,    まさと くん おは よ 〜 〜 朝 かっこいい な 〜 〜 元気 で た !! 今日 も 仕事 頑張っ て くる
Anger,    こたつ の を アビ に とら れ て 不機嫌 な もも です # ラグドール # ねこ # ねこ 好き # ねこ 好き と 繋り たい # ね こす たぐ らむ
Anger,    おはよう ござい ます 昨日 は ゼミ で 新年 会し た よ ! カルタ やっ た けど 難しかっ た 爪 きみどり 色 な ん だ けど 、 に 枝豆 だの ピスタチオ だの 言わ れる は 苺 の へた です !! 笑
Anger,    バターコーヒー が 売り切れ て て 買え なかっ た
Anger,    スクロール ちゃんと でき ない の めっちゃ イライラ する 。 僕 が たい ん は その の コード や ぞ この ハゲー !
Anger,    だって この ど アホ が 介護 し てる と 思っ て ん だ よ テメエ の 親 は テメエ が 面倒 みる の が 筋 だろ が 礼 言わ れ て も 文句 言わ れる 筋合い 無いっ て ン だ この ど アホ たいがい に し とけ よ 全く 朝 ムカ つく きくりん おは よ くらい 叫ん で 今日 も 頑張ろ う ぜ
Anger,    カッコイイ hina おはよう ダンス レッスン お疲れさま 0回 しか レッスン 頑張っ て ง • ̀ _• ́ ง ガッカリ >〈<。 です でも は イベント の 写真 を 楽しみ に し て い ます daniel は お みそ 汁 で 良く ない sorry 防災頭巾 とても 便利 です ね かわいい 見え ます 明日 学校 楽しん で ください
Anger,    意味 わからん 謎 の 腹痛 に いらいら し てる
Anger,    浮気 相手 か 、 許そ う ...
Anger,    ぼく そんなに ちょろく ない よ
Anger,    久しぶり の lively みれ なかっ た の ショック な んで 0時 とか ?
Anger,    晴れ の って イイ 言葉 な のに 敏感 な 響き に なっ て しまっ て 悔しい 着物 に だって 罪 は ない のに ... 代々 伝え られる 物 を 粗末 に し ない で 欲しい # 着物
Anger,    ぽ りっち じゃ ない
Anger,    なら やっ て くれる の
Anger,    anan ゲット 仕事 がんばる ぞ ー 。 今週 なぜ か パート が 0 水木 や 中日 で の anan うれしい ほっ ん と 、 仕事 の も 潤 くん に 感謝 し て ね ! って かんじ ー 笑 が ご機嫌 で パート いける ね 笑 で は 、 いってき まーす
Anger,    どんどん 、 顔 を 、 だし ましょ きちがい
Anger,    う があ ぁぁ !! ありがとう と ごめんなさい 言 えー むしろ 、 それだけ しか 言わ んで いい ー ... に 置き換え て み た 。 最初 が 肝心 だ 色々 決め れ たら いい よ ね
Anger,    なんか 携帯 重い ぞ ... 画像 見れん やん け
Anger,    今朝 は 胃 の 調子 が イマイチ ... アールグレイ の ラテ な の ぢ ゃ 下書き だ と 、 ツイート で きんの です けど ...
Anger,    最近 きい てる ん だ けど 、 かわい すぎ て 毎回 悶える か わい すぎ な ...
Anger,    ねっ 困る よ ね twitter 更新 さ れ て も 改善 さ れ なかっ た し 、 も 対策 を ぐぐっ て インストール し 直し たら 暫く は サクサク で 快調 だっ た けど 、 直ぐ に 元通り に なっちゃった 重いっ て 言っ てる twitter 側 の 問題 写真 楽しみ 早く 改善 し てぇ ~ - -;
Anger,    です ね ポン が 生まれ て アカウント を 作ら れ た も 多い です し 、 育児 や 親 として の 行動 に 問題 が ある は 一目瞭然 です ね が バレ て も 本人 は 平然 と し てる 余計 不思議 です な ん です よー !!! 勝手 に 運命 を 背負わ せ て
Anger,    ぼけ こら あ 双子座 二つ とか うまい す な みずがめ座 出し て こん かい
Anger,    hiro おはよう ~ ほんとに 昨夜 twitter て て ご飯 で おびき寄せ 来 たら 思いっ切り 蹴飛ばし て た の を て しまい 可愛 で 中々 寝付け なかっ た 特に 猫 は 余程 で ない 限り 攻撃 し て 来 ない のに 、 まで 経っ て も 虐待 や 遺棄 する 鬼畜 が を 絶た ない 。 行政 も 後手 後手 で 日本死ね だ よ
Anger,    バイト 反対 する 親 って に いる ???!!! カード 使っ て も 怒ら れる やん !!!
Anger,    かわいい
Anger,    ムカ つく ーー
Anger,    だ あああああ
Anger,    おい ぼけ ごら ぁ みずがめ座 ない やん け 双子座 二つ も いら ん ねん うまい 双子座 や 二つ 作り や がっ て
Anger,    ぽ むさん の たい ぽ むさん の 着 えろ ⋯
